ERS164451_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,"CD4-positive, alpha-beta T cell",Blood
ERS886068_H3K4me3,Blueprint,EGAD00001002307,https://www.ebi.ac.uk/ega/datasets/EGAD00001002307,H3K4me3,Histone Modifications,lymph node,Other
ERS1044115_H3K27ac,Blueprint,EGAD00001002421,https://www.ebi.ac.uk/ega/datasets/EGAD00001002421,H3K27ac,Histone Modifications,precursor B cell,Bone Marrow
CEMT0134_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,B cells,Other
ERS902468_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,mesenchymal stem cell of the bone marrow,Blood
ERS1077462_H3K36me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS462584_H3K4me3,Blueprint,EGAD00001002318,https://www.ebi.ac.uk/ega/datasets/EGAD00001002318,H3K4me3,Histone Modifications,neutrophilic myelocyte,Bone Marrow
ERS206510_H3K36me3,Blueprint,EGAD00001002463,https://www.ebi.ac.uk/ega/datasets/EGAD00001002463,H3K36me3,Histone Modifications,cytotoxic CD56-dim natural killer cell,Blood
CEMT0027_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,CD19+ cells (B lymphocytes),Blood
CEMT0057_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Large Intestine-Colon,Other
ERS799682_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,Plasma cell,Bone Marrow
ERS699840_H3K36me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K36me3,Histone Modifications,peripheral blood mononuclear cell,Blood
ERS699844_H3K4me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me3,Histone Modifications,mononuclear cell of bone marrow,Bone Marrow
ERS628289_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,"CD4-positive, alpha-beta thymocyte",Thymus
ERS227598_Input,Blueprint,EGAD00001002377,https://www.ebi.ac.uk/ega/datasets/EGAD00001002377,Input,Histone Modifications,erythroblast,Blood
ERS699845_H3K27me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27me3,Histone Modifications,peripheral blood mononuclear cell,Blood
CEMT0187_H3K27ac,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K27ac,Histone Modifications,Luminal cell,Other
ERS1044008_H3K4me1,Blueprint,EGAD00001002408,https://www.ebi.ac.uk/ega/datasets/EGAD00001002408,H3K4me1,Histone Modifications,monocyte,Blood
ERS763533_Input,Blueprint,EGAD00001002439,https://www.ebi.ac.uk/ega/datasets/EGAD00001002439,Input,Histone Modifications,"central memory CD4-positive, alpha-beta T cell",Blood
ERS631529_H3K27ac,Blueprint,EGAD00001002318,https://www.ebi.ac.uk/ega/datasets/EGAD00001002318,H3K27ac,Histone Modifications,neutrophilic myelocyte,Bone Marrow
ERS164453_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,"central memory CD4-positive, alpha-beta T cell",Blood
ERS164439_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,mature neutrophil,Blood
ERS462587_H3K27me3,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,H3K27me3,Histone Modifications,mature neutrophil,Blood
ERS1028014_H3K27ac,Blueprint,EGAD00001002400,https://www.ebi.ac.uk/ega/datasets/EGAD00001002400,H3K27ac,Histone Modifications,capillary blood,Other
CEMT0059_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,Large Intestine-Colon-Rectosigmoid,Other
CEMT0188_Input,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,Input,Histone Modifications,Stromal cell,Other
ERS985319_WGB-Seq,Blueprint,EGAD00001002483,https://www.ebi.ac.uk/ega/datasets/EGAD00001002483,WGB-Seq,Methylome,"CD4-positive, alpha-beta thymocyte",Thymus
MLP1_PB_I40_RNA-Seq,Progenitor,,,RNA-Seq,Transcriptome,Immature lymphoid progenitor 1 from peripheral blood,Other
ERS852675_H3K4me3,Blueprint,EGAD00001002442,https://www.ebi.ac.uk/ega/datasets/EGAD00001002442,H3K4me3,Histone Modifications,germinal center B cell,Tonsil
ERS422353_H3K4me3,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,H3K4me3,Histone Modifications,inflammatory macrophage,Blood
ERS222302_H3K36me3,Blueprint,EGAD00001002504,https://www.ebi.ac.uk/ega/datasets/EGAD00001002504,H3K36me3,Histone Modifications,macrophage,Blood
ERS852687_Input,Blueprint,EGAD00001002379,https://www.ebi.ac.uk/ega/datasets/EGAD00001002379,Input,Histone Modifications,Plasma cell,Bone Marrow
CEMT0004_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,B cells,Other
CEMT0038_Input,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,Input,Histone Modifications,Luminal progenitor,Other
ERS1027405_H3K27me3,Blueprint,EGAD00001002490,https://www.ebi.ac.uk/ega/datasets/EGAD00001002490,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS640349_H3K27ac,Blueprint,EGAD00001002435,https://www.ebi.ac.uk/ega/datasets/EGAD00001002435,H3K27ac,Histone Modifications,neutrophilic metamyelocyte,Bone Marrow
ERS1077461_H3K36me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS206477_H3K27me3,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,H3K27me3,Histone Modifications,mature neutrophil,Blood
CEMT0156_H3K27ac,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K27ac,Histone Modifications,Luminal cell,Other
ERS886069_H3K4me3,Blueprint,EGAD00001002411,https://www.ebi.ac.uk/ega/datasets/EGAD00001002411,H3K4me3,Histone Modifications,venous blood,Other
ERS208296_H3K27me3,Blueprint,EGAD00001002444,https://www.ebi.ac.uk/ega/datasets/EGAD00001002444,H3K27me3,Histone Modifications,"CD4-positive, alpha-beta T cell",Blood
ERS333898_H3K9me3,Blueprint,ERX297435,http://www.ebi.ac.uk/ena/data/view/ERX297435,H3K9me3,Histone Modifications,U-266,Other
ERS640350_H3K27ac,Blueprint,EGAD00001002454,https://www.ebi.ac.uk/ega/datasets/EGAD00001002454,H3K27ac,Histone Modifications,band form neutrophil,Bone Marrow
ERS852677_H3K9me3,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K9me3,Histone Modifications,venous blood,Other
CEMT0138_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,B cells,Other
ERS257250_Input,Blueprint,EGAD00001002503,https://www.ebi.ac.uk/ega/datasets/EGAD00001002503,Input,Histone Modifications,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",Blood
CEMT0040_H3K27me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27me3,Histone Modifications,Thyroid,Thyroid
ERS206569_WGB-Seq,Blueprint,EGAD00001002523,https://www.ebi.ac.uk/ega/datasets/EGAD00001002523,WGB-Seq,Methylome,"CD14-positive, CD16-negative classical monocyte",Blood
ERS852687_H3K9me3,Blueprint,EGAD00001002379,https://www.ebi.ac.uk/ega/datasets/EGAD00001002379,H3K9me3,Histone Modifications,Plasma cell,Bone Marrow
ERS954930_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,immature conventional dendritic cell,Other
ERS1066181_H3K27ac,Blueprint,EGAD00001002420,https://www.ebi.ac.uk/ega/datasets/EGAD00001002420,H3K27ac,Histone Modifications,monocyte,Blood
CEMT0094_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,B cells,Other
ERS663697_H3K27ac,Blueprint,EGAD00001002369,https://www.ebi.ac.uk/ega/datasets/EGAD00001002369,H3K27ac,Histone Modifications,"CD3-negative, CD4-positive, CD8-positive, double positive thymocyte",Thymus
CEMT0038_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,Luminal progenitor,Other
ERS255946_H3K4me3,Blueprint,EGAD00001002340,https://www.ebi.ac.uk/ega/datasets/EGAD00001002340,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS466414_H3K36me3,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K36me3,Histone Modifications,venous blood,Other
CEMT0031_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Hematopoietic,Other
ERS1028008_H3K4me3,Blueprint,EGAD00001002400,https://www.ebi.ac.uk/ega/datasets/EGAD00001002400,H3K4me3,Histone Modifications,capillary blood,Other
CEMT0081_Input,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,Input,Histone Modifications,Brain-Frontal Lobe-Right,Brain
ERS763495_H3K4me1,Blueprint,EGAD00001002381,https://www.ebi.ac.uk/ega/datasets/EGAD00001002381,H3K4me1,Histone Modifications,mesenchymal stem cell of the bone marrow,Blood
ERS1044006_H3K27ac,Blueprint,EGAD00001002474,https://www.ebi.ac.uk/ega/datasets/EGAD00001002474,H3K27ac,Histone Modifications,monocyte,Blood
ERS1044013_H3K4me1,Blueprint,EGAD00001002328,https://www.ebi.ac.uk/ega/datasets/EGAD00001002328,H3K4me1,Histone Modifications,monocyte,Blood
ERS257476_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,Myeloid cell,Bone Marrow
ERS1158288_WGB-Seq,Blueprint,EGAD00001002432,https://www.ebi.ac.uk/ega/datasets/EGAD00001002432,WGB-Seq,Methylome,monocyte,Blood
CEMT0073_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Brain-Occipetal Lobe-Right,Other
ERS164472_H3K4me3,Blueprint,EGAD00001002444,https://www.ebi.ac.uk/ega/datasets/EGAD00001002444,H3K4me3,Histone Modifications,"CD4-positive, alpha-beta T cell",Blood
CEMT0074_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Brain-right temporal,Other
ERS758820_mRNA-Seq,Blueprint,EGAD00001002465,https://www.ebi.ac.uk/ega/datasets/EGAD00001002465,mRNA-Seq,Transcriptome,Myeloid cell,Bone Marrow
CEMT0052_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,Large Intestine-Colon-Ascending (Right),Other
ERS663724_H3K4me3,Blueprint,EGAD00001002442,https://www.ebi.ac.uk/ega/datasets/EGAD00001002442,H3K4me3,Histone Modifications,germinal center B cell,Tonsil
HSC_FL_I55_WGB-Seq,Progenitor,EGAD00001002732,https://www.ebi.ac.uk/ega/datasets/EGAD00001002732,WGB-Seq,Methylome,Hematopoietic stem cell from fetal liver,Other
ERS640348_H3K36me3,Blueprint,EGAD00001002318,https://www.ebi.ac.uk/ega/datasets/EGAD00001002318,H3K36me3,Histone Modifications,neutrophilic myelocyte,Bone Marrow
CEMT0153_H3K27me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27me3,Histone Modifications,Naive CD4+ T Cells,Blood
ERS655114_H3K27ac,Blueprint,EGAD00001002292,https://www.ebi.ac.uk/ega/datasets/EGAD00001002292,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0056_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Large Intestine-Colon,Other
ERS864066_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,erythroblast,Blood
ERS1030013_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS715367_H3K27ac,Blueprint,EGAD00001002442,https://www.ebi.ac.uk/ega/datasets/EGAD00001002442,H3K27ac,Histone Modifications,germinal center B cell,Tonsil
ERS255945_H3K4me3,Blueprint,EGAD00001002292,https://www.ebi.ac.uk/ega/datasets/EGAD00001002292,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS377537_H3K36me3,Blueprint,EGAD00001002504,https://www.ebi.ac.uk/ega/datasets/EGAD00001002504,H3K36me3,Histone Modifications,macrophage,Blood
ERS643304_H3K27me3,Blueprint,EGAD00001002430,https://www.ebi.ac.uk/ega/datasets/EGAD00001002430,H3K27me3,Histone Modifications,class switched memory B cell,Blood
ERS643304_H3K4me1,Blueprint,EGAD00001002430,https://www.ebi.ac.uk/ega/datasets/EGAD00001002430,H3K4me1,Histone Modifications,class switched memory B cell,Blood
ERS1044039_H3K9me3,Blueprint,EGAD00001002448,https://www.ebi.ac.uk/ega/datasets/EGAD00001002448,H3K9me3,Histone Modifications,monocyte,Blood
CEMT0045_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Thyroid,Thyroid
ERS142886_mRNA-Seq,Blueprint,EGAD00001002478,https://www.ebi.ac.uk/ega/datasets/EGAD00001002478,mRNA-Seq,Transcriptome,common myeloid progenitor,Blood
ERS534773_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,monocyte,Blood
MS000801_H3K4me3,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K4me3,Histone Modifications,CD4-positive helper T cell,Blood
ERS358671_H3K9me3,Blueprint,EGAD00001002504,https://www.ebi.ac.uk/ega/datasets/EGAD00001002504,H3K9me3,Histone Modifications,macrophage,Blood
CEMT0099_Input,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,Input,Histone Modifications,Thyroid,Thyroid
ERS462583_H3K9me3,Blueprint,EGAD00001002435,https://www.ebi.ac.uk/ega/datasets/EGAD00001002435,H3K9me3,Histone Modifications,neutrophilic metamyelocyte,Bone Marrow
ERS661050_WGB-Seq,Blueprint,EGAD00001002393,https://www.ebi.ac.uk/ega/datasets/EGAD00001002393,WGB-Seq,Methylome,segmented neutrophil of bone marrow,Bone Marrow
ERS852681_Input,Blueprint,EGAD00001002466,https://www.ebi.ac.uk/ega/datasets/EGAD00001002466,Input,Histone Modifications,naive B cell,Blood
ERS970100_WGB-Seq,Blueprint,EGAD00001002419,https://www.ebi.ac.uk/ega/datasets/EGAD00001002419,WGB-Seq,Methylome,Myeloid cell,Bone Marrow
ERS333895_H3K9me3,Blueprint,ERX297432,http://www.ebi.ac.uk/ena/data/view/ERX297432,H3K9me3,Histone Modifications,JVM-2,Other
CEMT0152_H3K27me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27me3,Histone Modifications,CD4 Naive,Other
ERS626063_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,mature neutrophil,Blood
ERS422226_WGB-Seq,Blueprint,EGAD00001002305,https://www.ebi.ac.uk/ega/datasets/EGAD00001002305,WGB-Seq,Methylome,alternatively activated macrophage,Blood
ERS693841_H3K36me3,Blueprint,EGAD00001002340,https://www.ebi.ac.uk/ega/datasets/EGAD00001002340,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS1030064_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
MS000601_H3K4me3,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K4me3,Histone Modifications,CD4-positive helper T cell,Blood
ERS206477_Input,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,Input,Histone Modifications,mature neutrophil,Blood
ERS1107574_H3K4me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me3,Histone Modifications,bone marrow,Other
CEMT0058_Input,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,Input,Histone Modifications,Large Intestine-Colon-Rectosigmoid,Other
ERS1044111_H3K4me1,Blueprint,EGAD00001002421,https://www.ebi.ac.uk/ega/datasets/EGAD00001002421,H3K4me1,Histone Modifications,precursor B cell,Bone Marrow
ERS1044648_H3K27ac,Blueprint,EGAD00001002462,https://www.ebi.ac.uk/ega/datasets/EGAD00001002462,H3K27ac,Histone Modifications,mature conventional dendritic cell,Other
ERS353040_H3K36me3,Blueprint,EGAD00001002524,https://www.ebi.ac.uk/ega/datasets/EGAD00001002524,H3K36me3,Histone Modifications,CD38-negative naive B cell,Blood
ERS255947_H3K27me3,Blueprint,EGAD00001002319,https://www.ebi.ac.uk/ega/datasets/EGAD00001002319,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0022_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Brain,Brain
ERS206577_H3K27ac,Blueprint,EGAD00001002504,https://www.ebi.ac.uk/ega/datasets/EGAD00001002504,H3K27ac,Histone Modifications,macrophage,Blood
ERS150411_H3K27me3,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,H3K27me3,Histone Modifications,mature neutrophil,Blood
CEMT0152_WGB-Seq,CEMT,EGAD00001004300,https://www.ebi.ac.uk/ega/datasets/EGAD00001004300,WGB-Seq,Methylome,CD4 Naive,Other
ERS728716_H3K36me3,Blueprint,EGAD00001002430,https://www.ebi.ac.uk/ega/datasets/EGAD00001002430,H3K36me3,Histone Modifications,class switched memory B cell,Blood
ERS663725_H3K9me3,Blueprint,EGAD00001002466,https://www.ebi.ac.uk/ega/datasets/EGAD00001002466,H3K9me3,Histone Modifications,naive B cell,Blood
ERS655120_H3K36me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS222313_Input,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,Input,Histone Modifications,inflammatory macrophage,Blood
ERS433790_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,endothelial cell of umbilical vein (proliferating),Blood
ERS663729_H3K9me3,Blueprint,EGAD00001002379,https://www.ebi.ac.uk/ega/datasets/EGAD00001002379,H3K9me3,Histone Modifications,Plasma cell,Bone Marrow
ERS1044111_Input,Blueprint,EGAD00001002421,https://www.ebi.ac.uk/ega/datasets/EGAD00001002421,Input,Histone Modifications,precursor B cell,Bone Marrow
CEMT0183_H3K27me3,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K27me3,Histone Modifications,Luminal cell,Other
GMP_PB_I42_RNA-Seq,Progenitor,,,RNA-Seq,Transcriptome,Granulocyte macrophage progenitor from peripheral blood,Other
ERS365963_H3K27ac,Blueprint,EGAD00001002319,https://www.ebi.ac.uk/ega/datasets/EGAD00001002319,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
ERS699845_H3K9me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K9me3,Histone Modifications,peripheral blood mononuclear cell,Blood
ERS699843_H3K9me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K9me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS1044033_H3K9me3,Blueprint,EGAD00001002399,https://www.ebi.ac.uk/ega/datasets/EGAD00001002399,H3K9me3,Histone Modifications,monocyte,Blood
ERS206601_H3K4me3,Blueprint,EGAD00001002455,https://www.ebi.ac.uk/ega/datasets/EGAD00001002455,H3K4me3,Histone Modifications,"CD8-positive, alpha-beta T cell",Blood
ERS626051_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,band form neutrophil,Bone Marrow
ERS1044036_H3K27me3,Blueprint,EGAD00001002388,https://www.ebi.ac.uk/ega/datasets/EGAD00001002388,H3K27me3,Histone Modifications,monocyte,Blood
ERS763495_H3K27me3,Blueprint,EGAD00001002381,https://www.ebi.ac.uk/ega/datasets/EGAD00001002381,H3K27me3,Histone Modifications,mesenchymal stem cell of the bone marrow,Blood
ERS886080_H3K4me3,Blueprint,EGAD00001002506,https://www.ebi.ac.uk/ega/datasets/EGAD00001002506,H3K4me3,Histone Modifications,lymph node,Other
ERS1044114_H3K36me3,Blueprint,EGAD00001002421,https://www.ebi.ac.uk/ega/datasets/EGAD00001002421,H3K36me3,Histone Modifications,precursor B cell,Bone Marrow
ERS1044009_H3K27ac,Blueprint,EGAD00001002415,https://www.ebi.ac.uk/ega/datasets/EGAD00001002415,H3K27ac,Histone Modifications,monocyte,Blood
ERS534769_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,macrophage,Blood
CEMT0078_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Brain-Frontal Lobe-Right,Brain
ERS655121_H3K27ac,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0130_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Thyroid,Thyroid
ERS1027406_Input,Blueprint,EGAD00001002319,https://www.ebi.ac.uk/ega/datasets/EGAD00001002319,Input,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0091_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Thyroid,Thyroid
ERS433775_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,erythroblast,Blood
ERS902474_H3K4me3,Blueprint,EGAD00001002317,https://www.ebi.ac.uk/ega/datasets/EGAD00001002317,H3K4me3,Histone Modifications,alternatively activated macrophage,Blood
ERS753998_H3K27ac,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0068_H3K36me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K36me3,Histone Modifications,Large Intestine-Colon-Rectosigmoid,Other
CEMT0068_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Large Intestine-Colon-Rectosigmoid,Other
MK_BM_I1_WGB-Seq,Progenitor,EGAD00001002732,https://www.ebi.ac.uk/ega/datasets/EGAD00001002732,WGB-Seq,Methylome,Megakaryocyte from bone marrow,Other
CEMT0138_H3K27me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27me3,Histone Modifications,B cells,Other
CEMT0060_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Large Intestine-Colon,Other
ERS1044753_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
CEMT0186_H3K36me3,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K36me3,Histone Modifications,Luminal progenitor cell,Other
ERS631534_H3K27ac,Blueprint,EGAD00001002470,https://www.ebi.ac.uk/ega/datasets/EGAD00001002470,H3K27ac,Histone Modifications,mature neutrophil,Blood
ERS255953_H3K27me3,Blueprint,EGAD00001002344,https://www.ebi.ac.uk/ega/datasets/EGAD00001002344,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS333896_H3K27me3,Blueprint,ERX297419,http://www.ebi.ac.uk/ena/data/view/ERX297419,H3K27me3,Histone Modifications,Z-138,Other
ERS715367_H3K9me3,Blueprint,EGAD00001002442,https://www.ebi.ac.uk/ega/datasets/EGAD00001002442,H3K9me3,Histone Modifications,germinal center B cell,Tonsil
ERS255955_H3K36me3,Blueprint,EGAD00001002490,https://www.ebi.ac.uk/ega/datasets/EGAD00001002490,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS1044117_H3K27me3,Blueprint,EGAD00001002421,https://www.ebi.ac.uk/ega/datasets/EGAD00001002421,H3K27me3,Histone Modifications,precursor B cell,Bone Marrow
ERS206558_H3K4me3,Blueprint,EGAD00001002524,https://www.ebi.ac.uk/ega/datasets/EGAD00001002524,H3K4me3,Histone Modifications,CD38-negative naive B cell,Blood
ERS1107573_Input,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,Input,Histone Modifications,bone marrow,Other
CEMT0186_H3K4me1,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K4me1,Histone Modifications,Luminal progenitor cell,Other
ERS1138466_H3K9me3,Blueprint,EGAD00001002279,https://www.ebi.ac.uk/ega/datasets/EGAD00001002279,H3K9me3,Histone Modifications,monocyte,Blood
ERS631535_H3K9me3,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,H3K9me3,Histone Modifications,mature neutrophil,Blood
ERS257387_H3K27ac,Blueprint,EGAD00001002477,https://www.ebi.ac.uk/ega/datasets/EGAD00001002477,H3K27ac,Histone Modifications,mature eosinophil,Blood
ERS462587_Input,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,Input,Histone Modifications,mature neutrophil,Blood
ERS1030044_Input,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,Input,Histone Modifications,venous blood,Other
ERS753999_H3K4me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS758812_mRNA-Seq,Blueprint,EGAD00001002465,https://www.ebi.ac.uk/ega/datasets/EGAD00001002465,mRNA-Seq,Transcriptome,Myeloid cell,Bone Marrow
ERS534778_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,macrophage,Blood
ERS753997_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
ERS1028009_H3K27me3,Blueprint,EGAD00001002400,https://www.ebi.ac.uk/ega/datasets/EGAD00001002400,H3K27me3,Histone Modifications,capillary blood,Other
ERS631531_H3K4me1,Blueprint,EGAD00001002454,https://www.ebi.ac.uk/ega/datasets/EGAD00001002454,H3K4me1,Histone Modifications,band form neutrophil,Bone Marrow
ERS1044029_H3K27ac,Blueprint,EGAD00001002296,https://www.ebi.ac.uk/ega/datasets/EGAD00001002296,H3K27ac,Histone Modifications,monocyte,Blood
